2026-04-07 05:45:50,490 | INFO | 
Initiating cross validation...
2026-04-07 05:52:01,713 | INFO | Progress: (177/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:52:04,038 | INFO | Progress: (178/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:52:06,004 | INFO | Progress: (179/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:52:08,619 | INFO | Progress: (180/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:52:10,654 | INFO | Progress: (181/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:52:13,138 | INFO | Progress: (182/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:52:15,116 | INFO | Progress: (183/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:52:17,121 | INFO | Progress: (184/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:52:19,246 | INFO | Progress: (185/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:52:20,885 | INFO | Progress: (186/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:52:22,895 | INFO | Progress: (187/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:52:24,941 | INFO | Progress: (188/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:52:27,154 | INFO | Progress: (189/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:52:29,147 | INFO | Progress: (190/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:52:30,937 | INFO | Progress: (191/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:52:33,052 | INFO | Progress: (192/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:52:35,274 | INFO | Progress: (193/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:52:37,099 | INFO | Progress: (194/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:52:39,015 | INFO | Progress: (195/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:52:40,549 | INFO | Progress: (196/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:52:42,254 | INFO | Progress: (197/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:52:43,988 | INFO | Progress: (198/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:52:45,515 | INFO | Progress: (199/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:52:47,085 | INFO | Progress: (200/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:52:48,658 | INFO | Progress: (201/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:52:50,060 | INFO | Progress: (202/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:52:51,616 | INFO | Progress: (203/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:52:52,943 | INFO | Progress: (204/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:52:54,919 | INFO | Progress: (205/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:52:56,995 | INFO | Progress: (206/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:52:59,113 | INFO | Progress: (207/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:53:01,186 | INFO | Progress: (208/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:53:03,270 | INFO | Progress: (209/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:53:04,618 | INFO | Progress: (210/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:53:06,072 | INFO | Progress: (211/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:53:07,766 | INFO | Progress: (212/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:53:09,328 | INFO | Progress: (213/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:53:10,420 | INFO | Progress: (214/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:53:11,683 | INFO | Progress: (215/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:53:12,977 | INFO | Progress: (216/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:53:14,182 | INFO | Progress: (217/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:53:15,262 | INFO | Progress: (218/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:53:16,732 | INFO | Progress: (219/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:53:17,977 | INFO | Progress: (220/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:53:19,553 | INFO | Progress: (221/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:53:21,116 | INFO | Progress: (222/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:53:23,839 | INFO | Progress: (223/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:53:26,393 | INFO | Progress: (224/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:53:29,158 | INFO | Progress: (225/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:53:31,908 | INFO | Progress: (226/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:53:34,495 | INFO | Progress: (227/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:53:37,524 | INFO | Progress: (228/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:53:39,868 | INFO | Progress: (229/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:53:42,141 | INFO | Progress: (230/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:53:45,526 | INFO | Progress: (231/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:53:47,947 | INFO | Progress: (232/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:53:50,421 | INFO | Progress: (233/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:53:52,770 | INFO | Progress: (234/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:53:55,188 | INFO | Progress: (235/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:53:57,207 | INFO | Progress: (236/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:53:58,932 | INFO | Progress: (237/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:54:01,346 | INFO | Progress: (238/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:54:02,897 | INFO | Progress: (239/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:54:05,258 | INFO | Progress: (240/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:54:07,693 | INFO | Progress: (241/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:54:09,629 | INFO | Progress: (242/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:54:12,238 | INFO | Progress: (243/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:54:14,198 | INFO | Progress: (244/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:54:15,932 | INFO | Progress: (245/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:54:17,638 | INFO | Progress: (246/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:54:19,856 | INFO | Progress: (247/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:54:22,222 | INFO | Progress: (248/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:54:24,981 | INFO | Progress: (249/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:54:27,640 | INFO | Progress: (250/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:54:29,792 | INFO | Progress: (251/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:54:32,701 | INFO | Progress: (252/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:54:34,897 | INFO | Progress: (253/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:54:38,071 | INFO | Progress: (254/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:54:40,577 | INFO | Progress: (255/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:54:42,669 | INFO | Progress: (256/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:54:44,404 | INFO | Progress: (257/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:54:48,167 | INFO | Progress: (258/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:54:50,294 | INFO | Progress: (259/260) | Database: student | KDE model: t-student_adaptive_df=4
